t,x,v,a
0.10200408016320653,0.5325939628957063,0.13904156966942516,-3.520350613892274
0.10400416016640666,0.5328651049553912,0.13200030487498016,-3.518086220705536
0.10600424016960679,0.5331221721133319,0.12496372296272129,-3.5157227966638454
0.10800432017280692,0.5333651736857886,0.11793204092008097,-3.5132596797619953
0.11000440017600704,0.5335941194253279,0.110905475692602,-3.5106962177027
0.11200448017920717,0.5338090195208228,0.1038842441839378,-3.508031768167171
0.1140045601824073,0.5340098845974532,0.09686856325585214,-3.5052656990835485
0.11600464018560742,0.5341967257167052,0.08985864972821933,-3.5023973888931303
0.11800472018880756,0.5343695543763713,0.0828547203790242,-3.4994262268143292
0.12000480019200768,0.5345283825105511,0.07585699194436202,-3.4963516131043084
0.12200488019520782,0.5346732224896502,0.06886568111843858,-3.4931729593182164
0.12400496019840794,0.5348040871203809,0.06188100455357018,-3.489889688565978
0.12600504020160808,0.534920989645762,0.05490317886018345,-3.486501235766571
0.1280051202048082,0.5350239437451186,0.04793242060681577,-3.483007047899732
0.13000520020800832,0.5351129635340829,0.04096894632011469,-3.4794065842550275
0.13200528021120844,0.5351880635645931,0.03401297248483859,-3.4756993166782397
0.1340053602144086,0.5352492588248942,0.027064715543855894,-3.471884729814997
0.13600544021760871,0.5352965647395375,0.02012439189814602,-3.467962321351608
0.13800552022080884,0.5353299971693809,0.013192217906798559,-3.4639316022530147
0.14000560022400896,0.5353495724115889,0.006268409887013604,-3.4597920969978424
0.1420056802272091,0.5353553071996326,-0.0006468158858982664,-3.4555433438104624
0.14400576023040923,0.5353472187032894,-0.0075532431785158005,-3.45118489489001
0.14600584023360935,0.5353253245286435,-0.014450655799307488,-3.446716316636343
0.14800592023680947,0.5352896427180851,-0.0213388375986312,-3.442137189872818
0.1500060002400096,0.5352401917503116,-0.028217572468734353,-3.437447110065902
0.15200608024320975,0.5351769905403264,-0.035086644343754025,-3.432645687541506
0.15400616024640987,0.5351000584394398,-0.04194583719971656,-3.4277325476980285
0.15600624024961,0.5350094152352682,-0.04879493505453791,-3.4227073312160337
0.1580063202528101,0.5349050811517351,-0.055633721968023686,-3.41756969426452
0.16000640025601026,0.5347870768490699,-0.06246198204186887,-3.4123193087037227
0.16200648025921038,0.5346554234238089,-0.06927949941965778,-3.406955862284414
0.1640065602624105,0.5345101424087948,-0.07608605828686466,-3.401479058843629
0.16600664026561063,0.5343512557731769,-0.08288144287085292,-3.395888618496778
0.16800672026881075,0.534178785922411,-0.0896654374408758,-3.390184277826108
0.1700068002720109,0.5339927556982593,-0.09643782630807574,-3.3843657900654374
0.17200688027521102,0.5337931883787909,-0.10319839382548496,-3.378432925281145
0.17400696027841114,0.5335801076783807,-0.10994692438802495,-3.3723854705493412
0.17600704028161127,0.5333535377477109,-0.11668320243250674,-3.3662232301292003
0.1780071202848114,0.5331135031737697,-0.12340701243763114,-3.3599460256323757
0.18000720028801154,0.5328600289798522,-0.13011813892398832,-3.353553696188491
0.18200728029121166,0.5325931406255596,-0.1368163664540577,-3.3470460986066226
0.18400736029441178,0.5323128640068001,-0.14350147963220877,-3.3404231075327644
0.1860074402976119,0.5320192254557881,-0.15017326310469997,-3.3336846156032065
0.18800752030081205,0.5317122517410445,-0.1568315015596798,-3.3268305335937987
0.19000760030401218,0.5313919700673969,-0.16347597972718558,-3.3198607905650532
0.1920076803072123,0.5310584080759795,-0.17010648237914483,-3.3127753340030446
0.19400776031041242,0.5307115938442325,-0.17672279432937432,-3.30557412995606
0.19600784031361254,0.5303515558859033,-0.18332470043358018,-3.298257163166982
0.1980079203168127,0.5299783231510454,-0.1899119855893583,-3.2908244372013287
0.2000080003200128,0.529591925026019,-0.1964844347361938,-3.283275974570949
0.20200808032321294,0.5291923913334907,-0.20304183285546168,-3.27561181685331
0.20400816032641306,0.5287797523324337,-0.20958396497042614,-3.2678320248063564
0.2060082403296132,0.5283540387181277,-0.21611061614624139,-3.25993667847889
0.20800832033281333,0.527915281622159,-0.22262157148995015,-3.251925877316446
0.21000840033601345,0.5274635126124201,-0.22911661615048567,-3.2437997402626246
0.21200848033921357,0.5269987636931106,-0.23559553531867028,-3.235558405855849
0.2140085603424137,0.5265210673047361,-0.24205811422721585,-3.2272020323215083
0.21600864034561384,0.5260304563241089,-0.24850413815072375,-3.2187307976594624
0.21800872034881397,0.5255269640643481,-0.25493339240568497,-3.210144899726873
0.2200088003520141,0.5250106242748788,-0.26134566235048007,-3.201444556316323
0.2220088803552142,0.5244814711414328,-0.26774073338537874,-3.1926300052292054
0.22400896035841433,0.5239395392860489,-0.27411839095254065,-3.183701504344347
0.22600904036161448,0.5233848637670716,-0.2804784205360149,-3.174659331681833
0.2280091203648146,0.5228174800791525,-0.28682060766173967,-3.1655037854620183
0.23000920036801473,0.5222374241532498,-0.29314473789754303,-3.1562351841596863
0.23200928037121485,0.5216447323566277,-0.29945059685314257,-3.1468538665533186
0.234009360374415,0.5210394414928574,-0.3057379701801457,-3.137360191769496
0.23600944037761512,0.5204215888018163,-0.3120066435720483,-3.127754539322339
0.23800952038081524,0.5197912119596886,-0.31825640276423683,-3.1180373091480202
0.24000960038401536,0.5191483490789648,-0.3244870335339869,-3.108208921634305
0.2420096803872155,0.5184930387084421,-0.33069832170046365,-3.098269817645085
0.24400976039041564,0.517825319833224,-0.33689005312472153,-3.088220458539905
0.24600984039361576,0.5171452318747207,-0.34306201370970446,-3.0780613261884544
0.24800992039681588,0.516452814690649,-0.3492139894002465,-3.0677929229800034
0.25001000040001603,0.515748108575032,-0.3553457661830708,-3.0574157718277553
0.25201008040321615,0.5150311542581993,-0.3614571300867899,-3.0469304161681183
0.2540101604064163,0.5143019929067874,-0.3675478671819058,-3.0363374199548647
0.2560102404096164,0.5135606661237389,-0.37361776358081045,-3.0256373676481596
0.2580103204128165,0.5128072159483031,-0.37966660543778497,-3.014830864198458
0.26001040041601664,0.5120416848560359,-0.38569417894900004,-3.003918535025235
0.26201048041921676,0.5112641157587995,-0.3917002703525162,-2.9929010259905637
0.2640105604224169,0.5104745520047629,-0.3976846659282828,-2.981779003367495
0.26601064042561706,0.5096730373784013,-0.4036471519981395,-2.970553153803257
0.2680107204288172,0.5088596161004969,-0.4095875149258149,-2.959224184277249
0.2700108004320173,0.5080343328281378,-0.4155055411169274,-2.9477928220538105
0.27201088043521743,0.5071972326547192,-0.42140101701898425,-2.9362598146297927
0.27401096043841755,0.5063483611099423,-0.4272737291213836,-2.9246259296768704
0.27601104044161767,0.5054877641598153,-0.433123463955412,-2.9128919549786447
0.2780111204448178,0.5046154882066528,-0.4389500080942458,-2.901058698362478
0.2800112004480179,0.5037315800890756,-0.44475314815295075,-2.8891269876260983
0.28201128045121804,0.5028360870820113,-0.45053267078848247,-2.877097670458943
0.2840113604544182,0.5019290568966941,-0.45628836269968565,-2.864971614358249
0.28601144045761834,0.5010105376806646,-0.4620200106272949,-2.852749706539881
0.28801152046081846,0.5000805780177698,-0.46772740135393387,-2.840432853843907
0.2900116004640186,0.49913922692816354,-0.47341032170411634,-2.8280219826349065
0.2920116804672187,0.49818653386830586,-0.47906855854424535,-2.815518038697023
0.2940117604704188,0.49722254873096344,-0.48470189878261294,-2.80292198712376
0.29601184047361895,0.49624732184520953,-0.4903101293694012,-2.790234812202521
0.29801192047681907,0.49526090397642386,-0.495893037296682,-2.777457517293891
0.3000120004800192,0.49426334632629276,-0.5014504095984158,-2.7645911247056856
0.30201208048321937,0.4932547005328089,-0.5069820333504539,-2.7516366755617394
0.3040121604864195,0.4922350186702717,-0.5124876956705359,-2.7385952296654805
0.3060122404896196,0.4912043532492869,-0.5179671837182912,-2.725467865358255
0.30801232049281974,0.49016275721676694,-0.523420284695239,-2.7122556793724515
0.31001240049601986,0.4891102839559306,-0.5288467858447881,-2.6989597866794055
0.31201248049922,0.48804698728630336,-0.5342464744522363,-2.685581320332111
0.3140125605024201,0.4869729214637171,-0.5396191378447716,-2.672121431302737
0.3160126405056202,0.4858881411803103,-0.5449645633914709,-2.658581288314976
0.31801272050882035,0.4847927015645279,-0.5502825385033009,-2.6449620776712353
0.3200128005120205,0.4836866581811213,-0.5555728506331179,-2.6312650030746685
0.32201288051522065,0.48257006703114863,-0.5608352872756673,-2.617491285446093
0.32401296051842077,0.48144298455197443,-0.5660696359675846,-2.6036421627357833
0.3260130405216209,0.48030546761726967,-0.5712756842873941,-2.5897188897301713
0.328013120524821,0.47915757353701205,-0.5764532198555103,-2.575722737853475
0.33001320052802113,0.4779993600574855,-0.5816020303342372,-2.5616549949642624
0.33201328053122126,0.47683088536128077,-0.5867219034277675,-2.5475169651469884
0.3340133605344214,0.47565220806729497,-0.5918126268821845,-2.533309968498517
0.3360134405376215,0.4744633872307317,-0.5968739884854601,-2.519035340909646
0.3380135205408216,0.4732644823431013,-0.6019057760674564,-2.50469443384168
0.3400136005440218,0.4720555533322204,-0.6069077774999244,-2.490288614098053
0.3420136805472219,0.4708366605622122,-0.6118797806965052,-2.475819263591043
0.34401376055042204,0.46960786483350647,-0.6168215736127292,-2.461287779103598
0.34601384055362217,0.4683692273828396,-0.6217329442460158,-2.4466955720463126
0.3480139205568223,0.4671208098832542,-0.6266136806356747,-2.4320440682095663
0.3500140005600224,0.46586266567874274,-0.6314636146643282,-2.417334598233329
0.35201408056322253,0.4645947193319855,-0.6362832757592809,-2.402566835938776
0.35401416056642265,0.4633169923382452,-0.6410728281204674,-2.3877415346585895
0.3560142405696228,0.46202955554900504,-0.6458322053135301,-2.372860050170191
0.35801432057282295,0.46073247966667413,-0.6505613424224044,-2.357923740598113
0.3600144005760231,0.4594258352445875,-0.6552601760493177,-2.342933966139599
0.3620144805792232,0.4581096926870059,-0.6599286443147916,-2.3278920887904215
0.3640145605824233,0.4567841222491161,-0.6645666868576398,-2.312799472071045
0.36601464058562344,0.4554491940370305,-0.669174244834969,-2.29765748075319
0.36801472058882356,0.4541049780077876,-0.6737512609221793,-2.2824674805868788
0.3700148005920237,0.45275154396935174,-0.6782976793129633,-2.2672308380280595
0.3720148805952238,0.451388961580613,-0.6828134457193067,-2.2519489199668676
0.37401496059842393,0.4500173003513874,-0.687298507371488,-2.236623093456627
0.3760150406016241,0.4486366296424168,-0.691752813018079,-2.221254725443643
0.37801512060482423,0.447247018665369,-0.696176312925944,-2.2058451824978946
0.38001520060802435,0.44584853648283757,-0.7005689588802402,-2.1903958305446762
0.3820152806112245,0.444441252008342,-0.7049307041844183,-2.1749080345972773
0.3840153606144246,0.44302523400632765,-0.7092615036602214,-2.159383158490785
0.3860154406176247,0.44160055109216567,-0.7135613136476857,-2.143822564617058
0.38801552062082484,0.4401672717321532,-0.7178300920051405,-2.128227613660978
0.39001560062402496,0.4387254642435131,-0.7220677981092077,-2.1125996643380267
0.3920156806272251,0.43727519679439425,-0.7262743928548023,-2.0969400731332644
0.39401576063042526,0.43581653740387116,-0.7304498386551326,-2.0812501940418016
0.3960158406336254,0.4343495539419446,-0.7345940994416991,-2.0655313783108085
0.3980159206368255,0.4328743141295408,-0.7387071406642955,-2.049784974183144
0.4000160006400256,0.431390885538512,-0.742788929291009,-2.034012326642671
0.40201608064322575,0.4298993355916365,-0.746839433808219,-2.018214777161334
0.40401616064642587,0.4283997315626181,-0.7508586242205982,-2.0023936634480495
0.406016240649626,0.42689214057608676,-0.7548464720511121,-1.9865503191994878
0.4080163206528261,0.4253766296075982,-0.7588029503410193,-1.9706860738528114
0.41001640065602624,0.423853265483634,-0.762728033649871,-1.9548022523404214
0.4120164806592264,0.4223221148816015,-0.766621698055512,-1.9389001748467911
0.41401656066242654,0.42078324432983416,-0.770483921154079,-1.9229811565674433
0.41601664066562666,0.4192367202075912,-0.7743146820600026,-1.9070465074701217
0.4180167206688268,0.41768260874505747,-0.7781139614060059,-1.8910975320582342
0.4200168006720269,0.4161209760233441,-0.781881741343105,-1.8751355291366125
0.422016880675227,0.4145518879744877,-0.7856180055406087,-1.8591617915796572
0.42401696067842715,0.412975410381451,-0.7893227391861193,-1.8431776061019156
0.42601704068162727,0.41139160887812254,-0.7929959289855315,-1.827184253031156
0.4280171206848274,0.4098005489493166,-0.7966375631630332,-1.811183006083985
0.43001720068802757,0.40820229593077345,-0.8002476314611053,-1.7951751321440728
0.4320172806912277,0.40659691500915923,-0.8038261251405212,-1.7791618910430294
0.4340173606944278,0.40498447122206593,-0.8073730369803477,-1.7631445353439863
0.43601744069762793,0.40336502945801134,-0.8108883612779443,-1.7471243101279328
0.43801752070082806,0.4017386544564391,-0.8143720938489636,-1.7311024527828633
0.4400176007040282,0.4001054108077189,-0.8178242320273509,-1.7150801927957753
0.4420176807072283,0.39846536295314605,-0.8212447746653446,-1.6990587515475657
0.4440177607104284,0.396818575184942,-0.8246337221334763,-1.6830393421108791
0.44601784071362854,0.3951651116462538,-0.8279910763205698,-1.6670231690509438
0.44801792071682867,0.3935050363311544,-0.8313168406337424,-1.651011428229446
0.45001800072002884,0.39183841308464284,-0.8346110199984045,-1.6350053066114794
0.45201808072322897,0.39016530560264384,-0.8378736208582588,-1.6190059820756153
0.4540181607264291,0.38848577743200796,-0.8411046511753013,-1.6030146232271305
0.4560182407296292,0.3867998919705118,-0.8443041204298212,-1.5870323892144376
0.45801832073282933,0.3851077124668576,-0.8474720396204,-1.5710604295487445
0.46001840073602945,0.38340930202067364,-0.8506084212639126,-1.555099883926993
0.4620184807392296,0.38170472358251395,-0.8537132793955268,-1.539151882058103
0.4640185607424297,0.3799940399538586,-0.8567866295687031,-1.5232175434925577
0.4660186407456298,0.3782773137871132,-0.8598284888551951,-1.507297977455366
0.46801872074883,0.3765546075856096,-0.8628388758450496,-1.491394282682434
0.4700188007520301,0.37482598370360526,-0.8658178106466057,-1.4755075472603665
0.47201888075523024,0.37309150434628363,-0.8687653148864958,-1.4596388484697485
0.47401896075843036,0.371351231569754,-0.8716814117096454,-1.4437892526319074
0.4760190407616305,0.3696052272810515,-0.8745661257792727,-1.4279598149592116
0.4780191207648306,0.36785355323813707,-0.8774194832768889,-1.4121515794089072
0.48001920076803073,0.3660962710498976,-0.8802415119022979,-1.3963655785405344
0.48201928077123085,0.3643334421761459,-0.8830322408735971,-1.380602833376933
0.484019360774431,0.36256512792762047,-0.8857917009271763,-1.3648643532688736
0.48601944077763115,0.36079138946598577,-0.8885199243177184,-1.3491511357633246
0.4880195207808313,0.35901228780383226,-0.8912169448181992,-1.3334641664753795
0.4900196007840314,0.35722788380467607,-0.8938827977198878,-1.317804418963855
0.4920196807872315,0.3554382381829592,-0.8965175198323456,-1.302172854610597
0.49401976079043164,0.35364341150404965,-0.8991211494834275,-1.2865704225034857
0.49601984079363176,0.3518434641842412,-0.9016937265192808,-1.2709980593231722
0.4980199207968319,0.3500384564907535,-0.9042352923043463,-1.2554566892335517
0.5000200008000321,0.34822844854173196,-0.9067458897213574,-1.239947223775989
0.5020200808032321,0.34641350030624823,-0.9092255631713403,-1.2244705617673117
0.5040201608064323,0.34459367160429927,-0.9116743585736146,-1.2090275892015665
0.5060202408096324,0.34276902210680843,-0.9140923233657923,-1.1936191791555686
0.5080203208128325,0.3409396113356245,-0.9164795065037792,-1.178246191698226
0.5100204008160326,0.3391054986635225,-0.9188359584617725,-1.1629094738036827
0.5120204808192328,0.337266743314203,-0.921161731232264,-1.1476098592682313
0.514020560822433,0.33542340436229257,-0.9234568783260375,-1.1323481686310612
0.516020640825633,0.3335755407333439,-0.9257214547721697,-1.1171252090987975
0.5180207208288332,0.33172321120383497,-0.9279555171180309,-1.101941774473846
0.5200208008320333,0.32986647440117023,-0.9301591234292834,-1.0867986450865663
0.5220208808352335,0.32800538880367947,-0.9323323332898834,-1.0716965877312317
0.5240209608384335,0.3261400127406189,-0.9344752078020793,-1.0566363556058194
0.5260210408416337,0.3242704043921699,-0.936587809586413,-1.04161868825558
0.5280211208448338,0.3223966217894404,-0.9386702027817186,-1.026644311520432
0.530021200848034,0.3205187228144638,-0.9407224530451239,-1.011713937486132
0.5320212808512341,0.31863676520019946,-0.9427446275520494,-0.9968282644392426
0.5340213608544342,0.31675080653053267,-0.9447367949962079,-0.9819879768258809
0.5360214408576344,0.31486090424027435,-0.9466990255896064,-0.9671937452142314
0.5380215208608344,0.3129671156151618,-0.9486313910625435,-0.9524462262608346
0.5400216008640346,0.3110694977918575,-0.9505339646636117,-0.9377460626806092
0.5420216808672347,0.30916810775795034,-0.952406821159696,-0.9230938832206304
0.5440217608704349,0.3072630023519547,-0.9542500368359743,-0.9084903026376221
0.5460218408736349,0.30535423826331126,-0.9560636894959179,-0.893935921679166
0.5480219208768351,0.30344187203238604,-0.9578478584612903,-0.8794313270686043
0.5500220008800353,0.3015259600504714,-0.9596026245721485,-0.8649770914936259
0.5520220808832353,0.29960655855978524,-0.9613280701868421,-0.8505737735985108
0.5540221608864355,0.2976837236534714,-0.963024279182014,-0.8362219179800185
0.5560222408896356,0.2957575112755998,-0.9646913369525997,-0.8219220551869062
0.5580223208928358,0.29382797722116594,-0.9663293304118277,-0.8076747017230427
0.5600224008960358,0.29189517713609126,-0.9679383479912197,-0.7934803600541059
0.562022480899236,0.2899591665172232,-0.9695184796405899,-0.7793395186178476
0.5640225609024361,0.2880200007123349,-0.9710698168280458,-0.7652526518378828
0.5660226409056363,0.28607773492012545,-0.9725924525399876,-0.7512202201409948
0.5680227209088364,0.28413242419021967,-0.9740864812811085,-0.7372426699779278
0.5700228009120365,0.2821841234231687,-0.9755519990743949,-0.7233204338476356
0.5720228809152367,0.2802328873704488,-0.9769891034611258,-0.7094539303249594
0.5740229609184367,0.2782787706344628,-0.9783978935008728,-0.6956435640917134
0.5760230409216369,0.27632182766853897,-0.9797784697715015,-0.6818897259711385
0.578023120924837,0.2743621127769317,-0.9811309343691693,-0.6681927929657043
0.5800232009280372,0.27239968011482085,-0.9824553909083273,-0.6545531282982149
0.5820232809312372,0.27043458368831275,-0.9837519445217194,-0.6409710814562042
0.5840233609344374,0.26846687735443897,-0.985020701860382,-0.6274469882395686
0.5860234409376376,0.2664966148211574,-0.986261771093645,-0.613981170811417
0.5880235209408377,0.26452384964735154,-0.9874752619091307,-0.6005739377520979
0.5900236009440378,0.2625486352428309,-0.9886612855127546,-0.5872255841163669
0.5920236809472379,0.2605710248683309,-0.9898199546287254,-0.5739363914936622
0.5940237609504381,0.25859107163551254,-0.9909513834995444,-0.5607066280714461
0.5960238409536381,0.25660882850696304,-0.9920556878860056,-0.5475365487015805
0.5980239209568383,0.2546243482961952,-0.9931329850671966,-0.5344263949696875
0.6000240009600384,0.25263768366764777,-0.9941833938404976,-0.5213763952674704
0.6020240809632386,0.2506488871366854,-0.9952070345215814,-0.5083867648679382
0.6040241609664387,0.24865801106959878,-0.9962040289444143,-0.49545770600350825
0.6060242409696388,0.2466651076836042,-0.9971745004612551,-0.48258940794692773
0.608024320972839,0.2446702290468438,-0.9981185739426559,-0.4697820470949896
0.610024400976039,0.24267342707838582,-0.9990363757774614,-0.4570357870549897
0.6120244809792392,0.240674753548224,-0.9999280338728094,-0.4443507787338775
0.6140245609824393,0.23867426007727857,-1.0007936776541306,-0.43172716043006876
0.6160246409856395,0.2366719981373949,-1.0016334380651488,-0.4191650579278573
0.6180247209888395,0.2346680190513447,-1.0024474475678802,-0.40666458459440147
0.6200248009920397,0.23266237399282538,-1.003235840142635,-0.39422584147921524
0.6220248809952399,0.2306551139864601,-1.003998751288015,-0.38184891741613736
0.62402496099844,0.22864628990779837,-1.004736318020916,-0.369533889127721
0.6260250410016401,0.22663595248331486,-1.0054486788765258,-0.357280821331986
0.6280251210048402,0.2246241522904107,-1.0061359739083262,-0.3450897668515136
0.6300252010080404,0.22261093975741247,-1.0067983446880913,-0.33296076672479913
0.6320252810112404,0.22059636516357298,-1.0074359343058878,-0.32089385031984163
0.6340253610144406,0.21858047863907054,-1.0080488873700766,-0.3088890354498989
0.6360254410176407,0.21656333016500973,-1.0086373500073096,-0.2969463284913769
0.6380255210208409,0.2145449695734205,-1.0092014698625336,-0.28506572450377554
0.640025601024041,0.21252544654725908,-1.009741396098987,-0.2732472073516743
0.6420256810272411,0.2105048106204075,-1.0102572793982019,-0.2614907498286694
0.6440257610304413,0.20848311117767337,-1.0107492719600026,-0.24979631378323486
0.6460258410336414,0.2064603974547906,-1.0112175275025073,-0.23816385024644315
0.6480259210368415,0.2044367185384185,-1.0116622012621261,-0.22659329956149388
0.6500260010400416,0.20241212336614273,-1.012083449993563,-0.21508459151500137
0.6520260810432418,0.20038666072647437,-1.0124814319698139,-0.20363764546997465
0.6540261610464418,0.1983603792588507,-1.0128563069821688,-0.19225237050045074
0.656026241049642,0.19633332745363458,-1.0132082363402097,-0.1809286655277157
0.6580263210528421,0.19430555365211505,-1.013537382871812,-0.16966641945805994
0.6600264010560423,0.19227710604650666,-1.0138439109231436,-0.1584655113220168
0.6620264810592424,0.19024803267995005,-1.0141279863586659,-0.14732581041502157
0.6640265610624425,0.18821838144651193,-1.014389776561133,-0.13624717643944373
0.6660266410656427,0.18618820009118442,-1.0146294504315918,-0.12522945964792398
0.6680267210688428,0.18415753620988573,-1.0148471783893822,-0.11427250098797259
0.6700268010720429,0.18212643724945987,-1.0150431323721372,-0.10337613224776387
0.672026881075243,0.180094950507677,-1.0152174858357825,-0.09254017620307353
0.6740269610784432,0.17806312313323264,-1.0153704137545372,-0.08176444676529593
0.6760270410816432,0.17603100212574868,-1.0155020926209124,-0.07104874913049775
0.6780271210848434,0.1739986343357724,-1.0156127004457132,-0.06039287992942877
0.6800272010880436,0.17196606646477736,-1.0157024167580366,-0.04979662737845947
0.6820272810912437,0.1699333450651629,-1.0157714226052739,-0.03925977143136006
0.6840273610944438,0.16790051654025384,-1.0158199005531074,-0.02878208393188464
0.6860274410976439,0.16586762714430148,-1.0158480346855143,-0.018363328767092235
0.6880275211008441,0.16383472298248242,-1.015856010604764,-0.008003262021346602
0.6900276011040442,0.16180185001089964,-1.015844015431418,0.0022983678690520204
0.6920276811072443,0.15976905403658143,-1.0158122378043317,0.012541819960685263
0.6940277611104444,0.15773638071748253,-1.0157608678806536,0.022727360647308847
0.6960278411136446,0.15570387556248294,-1.0156900973358243,0.03285526350371004
0.6980279211168448,0.15367158393138908,-1.015600119363578,0.04292580912916444
0.7000280011200448,0.15163955103493293,-1.0154911286759412,0.052939284990562885
0.702028081123245,0.1496078219347723,-1.015363321503234,0.06289598526526241
0.7040281611264451,0.14757644154349114,-1.0152168955940692,0.07279621068371467
0.7060282411296452,0.1455454546245989,-1.0150520502153526,0.0826402683719405
0.7080283211328453,0.14351490579253134,-1.0148689861522826,0.09242847169389212
0.7100284011360455,0.14148483951264945,-1.0146679057083507,0.1021611400937803
0.7120284811392456,0.13945530010124074,-1.0144490127053414,0.11183859893840198
0.7140285611424457,0.1374263317255182,-1.0142125124833323,0.12146117935954581
0.7160286411456459,0.1353979784036209,-1.0139586119006938,0.13102921809651658
0.718028721148846,0.1333702384289629,-1.0136868965147428,0.14054222793227245
0.7200288011520461,0.13134304327823623,-1.0133960436844927,0.14999852310942163
0.7220288811552462,0.12931642523410863,-1.0130861118165706,0.15939826767981402
0.7240289611584464,0.127290421058089,-1.0127572220299903,0.1687417131474217
0.7260290411616465,0.12526506735539233,-1.0124094947782825,0.17802911383905484
0.7280291211648466,0.1232404005749389,-1.0120430498494952,0.18726072681860662
0.7300292011680467,0.12121645700935507,-1.0116580063661933,0.1964368118022558
0.7320292811712469,0.11919327279497241,-1.0112544827854584,0.20555763107465386
0.7340293611744471,0.11717088391182852,-1.0108325968988894,0.2146234494060799
0.7360294411776471,0.11514932618366669,-1.010392465832603,0.22363453397057698
0.7380295211808473,0.11312863527793551,-1.0099342060472314,0.23259115426506338
0.7400296011840474,0.11110884670578976,-1.009457933337925,0.24149358202942517
0.7420296811872475,0.10908999582208935,-1.008963762834351,0.2503420911675929
0.7440297611904476,0.10707211782540038,-1.0084518090006938,0.2591369576695911
0.7460298411936478,0.10505524775799416,-1.0079221856356544,0.2678784595345809
0.7480299211968479,0.1030394205058481,-1.0073750058724509,0.27656687669487245
0.750030001200048,0.10102467079864488,-1.0068103821788188,0.28520249094093175
