t,x,v,a,sigma_x,sigma_v,sigma_a
30.223208928357135,-0.15506240872010968,0.3240104061877216,0.4721929518554338,0.001325693772460844,0.09320997629436749,0.006092085913141174
30.225209008360334,-0.15607976217996597,0.2726103046064031,0.4698591507967559,0.003011510497051322,0.03356537956855431,0.013743037687993509
30.227209088363537,-0.3143208089995835,0.2870938354731672,0.46751445506384937,0.12316210562426431,0.004459909830628569,0.47890530125006464
30.229209168366737,-0.15069697266281365,0.31488277748081317,0.46515890085222766,0.009618048239056126,0.014060179770138346,0.04426789712668
30.231209248369936,-0.15619923788006276,0.2902186850322181,0.46279252480275007,0.015077367116680625,0.006170956675048053,0.06865382100433451
30.233209328373135,-0.15187828407278328,0.29343146045241,0.46041536400106087,0.0017355884852621657,0.02222959975365645,0.007957869177739506
30.235209408376335,-0.20409849907879596,0.27077986529415043,0.4580274559769863,0.05843390188097661,0.021691762004443827,0.2527325639666412
30.237209488379538,-0.12344197178896416,0.22653552110564867,0.4556288387039134,0.05714114072575103,0.037655866531029,0.2649765550327256
30.239209568382737,-0.2001903511549582,0.28738665324306967,0.45321955059816904,0.03759665163433871,0.056145733872378534,0.16391487191623383
30.241209648385937,-0.18282684950562045,0.42589304832457153,0.45079963051833843,0.03955159735215235,0.12515858954528555,0.18117288694658318
30.243209728389136,-0.16054897905032073,0.2854505765072923,0.44836911776460636,0.045469372739736946,0.024199216980027655,0.20594896336581753
30.245209808392335,-0.026746441666148257,0.3081962452050685,0.44592805207805974,0.07013971554680497,0.03496062193359933,0.3630515049599653
30.24720988839554,-0.09331815186978307,0.4097161790193379,0.44347647363996967,0.07009255313961404,0.08038206552615984,0.34783072497375384
30.249209968398738,-0.11613035531103182,0.3155310379260317,0.44101442307107974,0.029342854690013517,0.01398063599523384,0.13965882537190077
30.251210048401937,0.008056040556262273,0.2995448021496053,0.4385419414308308,0.10952278129049893,0.006359969199122147,0.5848465412022325
30.253210128405136,0.03188447296489613,0.30171460016806817,0.43605907021661205,0.04952681625653442,0.023640753496391626,0.27059710368911605
30.25521020840834,-0.1447791426268333,0.09184331221070588,0.43356585136296966,0.028314886480138596,0.13612270704959695,0.12604552551868858
30.25721028841154,-0.13828214285338258,0.2941942770204559,0.4310623272408238,0.004982568254382061,0.008307030653916532,0.023107060423035956
30.259210368414738,-0.11926844714766459,0.2841500134397507,0.42854854065662495,0.02517378270580996,0.05748707276839465,0.11866386318506444
30.261210448417938,-0.06693394187614447,0.28732278809955275,0.42602453485153824,0.07753317155330663,0.016217285559746192,0.3846377213272089
30.263210528421137,-0.137474621280351,0.3148696226706585,0.4234903535005884,0.0034281487403013664,0.05181645984190815,0.015992202313602114
30.26521060842434,-0.1652246395519647,0.38461000315958516,0.42094604071179026,0.053115185686305244,0.04277413479627907,0.2447583291616895
30.26721068842754,-0.15415549763169473,0.3244461033431988,0.41839164102528403,0.02367962153175908,0.01368138051966341,0.10884897287507934
30.26921076843074,-0.12703920516560163,0.31734810312012807,0.41582719941241225,0.04597121171169016,0.05261647348015977,0.21660050285015567
30.271210848433938,-0.15528855789463414,0.32387820039369136,0.41325276127482474,0.07749672025087698,0.023776722336767742,0.3557972907250076
30.273210928437138,-0.12804562732714497,0.2626954976256682,0.41066837244354804,0.03916266461681186,0.05966878842716577,0.1822043715337101
30.27521100844034,-0.11474129499086722,0.4411861169842747,0.40807407917803795,0.01610307581028378,0.09165852258493638,0.0804265200811813
30.27721108844354,-0.15874112756224412,0.22830329569092972,0.40546992816524285,0.04067586086848349,0.05089785262146798,0.1822828917714459
30.27921116844674,-0.15742712515105362,0.3677664760848828,0.4028559665186047,0.061543215821697764,0.06480243464119642,0.2846841895082957
30.28121124844994,-0.13607624078246655,0.3138442944934322,0.4002322417770953,0.011372996730206471,0.008934044380399178,0.05307963046595927
30.283211328453138,-0.15236177870777626,0.28176108863576277,0.39759880190421293,0.06535713771412141,0.03764455407468925,0.29816446769022653
30.28521140845634,-0.2906554080635234,0.3045885735382999,0.3949556952869674,0.08037416172806139,0.03074720512580216,0.32152479111146787
30.28721148845954,-0.14155201232521267,0.26499863671053564,0.3923029707348756,0.009231692926615211,0.0412582949872769,0.04243349837146322
30.28921156846274,-0.12664070013602882,0.30022989161850233,0.38964067747889675,0.012994139712421178,0.011311904433371074,0.06102403446769169
30.29121164846594,-0.07875167397093205,0.22442086105987114,0.3869688651704026,0.03909114358886552,0.055896691136357604,0.18928291607712744
30.29321172846914,-0.2057302643492978,0.3590005241133026,0.38428758388011225,0.0618475355439041,0.05846576325432345,0.2725132142456672
30.29521180847234,-0.21023043306950773,0.32394256691043494,0.3815968840970147,0.06602283065421381,0.007507391600871946,0.287325824550897
30.29721188847554,-0.13227214521042474,0.12838847184815,0.3788968167273034,0.026097078280844885,0.08662472974836638,0.11777686755505803
30.29921196847874,-0.1632504527739664,0.35255116976075507,0.37618743309325314,0.014849233661659304,0.019660050184109504,0.06807786081060696
30.30121204848194,-0.13736932340449706,0.3171395073692585,0.37346878493213226,0.012524642517293828,0.0017102342269037724,0.05842267099622205
30.30321212848514,-0.1612339248743706,0.33029042045446677,0.3707409243950808,0.017322410474848785,0.042731232087753285,0.07918358875413986
30.305212208488342,-0.08397547390870812,0.28499971637910404,0.3680039040459777,0.034001236078924545,0.022849591691261575,0.1658637227794645
30.30721228849154,-0.13882151752659658,0.41237847358063623,0.365257776860324,0.011612684858050178,0.0704113384153725,0.05580245766186132
30.30921236849474,-0.10502829297398483,0.32087721729541335,0.3625025962240645,0.014653623664934064,0.0038539305690746812,0.07057128585782911
30.31121244849794,-0.08883534072379187,0.38094065488031414,0.35973841593245126,0.03571757090131839,0.05278471244415749,0.1769781506927022
30.31321252850114,-0.18825959153462285,0.3885179246694105,0.35696529018887235,0.09328872555723783,0.054857193488523186,0.4208281260106144
30.315212608504343,-0.1527183699490465,0.3638159539846163,0.35418327360367,0.023691646045589376,0.031133588327619144,0.10999784297220061
30.317212688507542,-0.13820543724762607,0.3066728480492321,0.3513924211929785,0.059565174860132436,0.02512731232270909,0.27700088538129847
30.31921276851074,-0.12946569894630935,0.3110592409169169,0.3485927883774993,0.032827680431691486,0.06060453596613681,0.15410499240914682
30.32121284851394,-0.1085133649697344,0.2786879823636501,0.3457844309813222,0.04873408351136607,0.07465949061044656,0.23186174995878214
30.32321292851714,-0.15529350330336408,0.3326003135017555,0.34296740523071045,0.039354230187122606,0.008439236870797466,0.18102267896379984
30.325213008520343,-0.0808440766683311,0.330442329924667,0.34014176775287885,0.05792977895037021,0.014156541115976251,0.28607466797612535
30.327213088523543,-0.11254300822712392,0.33186314704051717,0.33730757557479163,0.041034115917585524,0.0051028195314423985,0.19664851420326898
30.329213168526742,-0.13917351053239443,0.4648806699742549,0.3344648861218995,0.04816880646221609,0.12383960334385435,0.23254537050403112
30.33121324852994,-0.13681813307608257,0.28447026284420196,0.3316137572169231,0.020639046346824917,0.025054500465438598,0.09565106745534933
30.333213328533144,-0.12906548315393307,0.43102023168669285,0.32875424707859935,0.0411030079997245,0.07596681755453222,0.1982800394613434
30.335213408536344,-0.19828330511052072,0.3346078886009009,0.32588641432044907,0.09483964913269738,0.005833087558475172,0.41859943227641666
30.337213488539543,-0.11943286458139091,0.3106750995731438,0.323010317949492,0.012269405800143525,0.05155530266471317,0.05816625682281457
30.339213568542743,-0.11626984107457776,0.3393284184237309,0.3201260173650038,0.037686808217874485,0.025656362318214155,0.18024989516441212
30.341213648545942,-0.10718870743765854,0.32004742327791547,0.31723357235724337,0.04447572148127617,0.08849565338277965,0.21375169306671365
30.343213728549145,-0.04611967366218579,0.35965286743221564,0.3143330431061754,0.04079051424827192,0.045498127043027935,0.20948590923669105
30.345213808552344,-0.11801219602476165,0.32036435001958724,0.3114244901802121,0.0038550854707052103,0.03200133091921647,0.018369834656205477
30.347213888555544,-0.09970031326033706,0.34140453428565803,0.3085079745349004,0.017057598740832194,0.017820629176718804,0.08293008610077936
30.349213968558743,-0.11299357612824579,0.3357090377000516,0.305583557511656,0.013834539966500954,0.03305685560954862,0.06634990742473089
30.351214048561943,-0.12535562137646195,0.3297583908790467,0.30265130083646635,0.04135916245180119,0.01002855903278843,0.19569699910525545
30.353214128565146,-0.11491049030258535,0.3354361425435205,0.299711266618591,0.000650094593895351,0.0038961367839257933,0.00311778769731447
30.355214208568345,-0.11843810005181729,0.409662447862014,0.29676351734928424,0.07267670385786584,0.027478715803222198,0.35199916964435585
30.357214288571544,-0.10978922158254946,0.284162081425354,0.29380811590046135,0.013232841661897804,0.07544594471334518,0.06295806701593931
30.359214368574744,-0.2432944340352948,0.32249196021341314,0.29084512552341557,0.13600845832948094,0.0559169068396564,0.5727831899839504
30.361214448577943,-0.15798564092691333,0.2896316887719465,0.28787460984750424,0.03128336738825031,0.07096921778980203,0.14219806659407327
30.363214528581146,-0.08342804836899942,0.3313123553953687,0.2848966328788335,0.04285787782081413,0.011199748445052437,0.21116202641749482
30.365214608584346,-0.0627039640978752,0.3682390528892838,0.2819112589989675,0.053544624903055615,0.03683816725839485,0.27109188586663413
30.367214688587545,-0.0921289003391313,0.36090020269057677,0.2789185529635805,0.024123620762159265,0.03094301650723177,0.11863110143092191
30.369214768590744,-0.10770633980722635,0.33911940497676774,0.2759185799011643,0.011173139266292546,0.03146168816937097,0.05391350070597576
30.371214848593944,-0.08136832372430142,0.48939014620740373,0.2729114053117019,0.0357000247046046,0.1457054607884181,0.18633463414203294
30.373214928597147,-0.09119646991451087,0.3910610814263428,0.2698970950653448,0.023661881228677243,0.06385422811655594,0.11746678535380166
30.375215008600346,-0.10452760907056882,0.3321416700879708,0.2668757154011143,0.0036414456328436387,0.0541594223333025,0.017893558669586324
30.377215088603545,-0.1431054896800758,0.3235496237348198,0.26384733292554674,0.04233968590342025,0.011679754063078815,0.1966774924134913
30.379215168606745,-0.18911452238607057,0.42981429180009567,0.2608120146113951,0.07574236123429323,0.10584015274819268,0.3446447680917913
30.381215248609944,-0.11401883515608799,0.34960265116065486,0.25776982779629987,0.022325747603351057,0.04180974253520855,0.10727590722542499
30.383215328613147,-0.10540199938809787,0.3433174115865372,0.254720840181463,0.04281993971617362,0.013291418282349615,0.20710757429124138
30.385215408616347,-0.10656013529258114,0.3184254289301244,0.2516651198303469,0.010704687206510199,0.053864683650784645,0.051509639646776614
30.387215488619546,-0.22017554190748417,0.3446948394880192,0.248602735167321,0.062286938935599404,0.000893107744386675,0.2697282197118666
30.389215568622745,-0.08768481081282894,0.35035491589381695,0.24553375497636187,0.0086590462925591,0.016730192726514784,0.04268557064374295
30.391215648625945,-0.10718253482752933,0.33831521483444066,0.24245824839972882,0.01926586898644184,0.028281645094336005,0.0929456317107424
30.393215728629148,-0.09357927573519087,0.3287976398801562,0.23937628493663832,0.044192871810056655,0.013625899511479656,0.2155299667731814
30.395215808632347,-0.0909534555576622,0.400993649065644,0.23628793444196927,0.007686255297276396,0.05152193928183957,0.03891248359727766
30.397215888635547,-0.10665109562117026,0.38550283397605833,0.23319326712491398,0.002910435922299995,0.06457344445326817,0.01604737481360423
30.399215968638746,-0.1283746190842489,0.35082647006761547,0.23009235354768537,0.05714851489153116,0.015350153000268086,0.27082758012085023
30.401216048641945,-0.10536228321407844,0.30861039169696625,0.22698526462420013,0.017889368017414167,0.014586636268915452,0.08590888930987368
30.40321612864515,-0.10717086706554611,0.34740970274515337,0.22387207161876244,0.02803922631841172,0.010705549114306677,0.13550429289369934
30.405216208648348,-0.1064388115450568,0.34236176141097463,0.2207528461447786,0.05415256215876385,0.02445652783246438,0.26161197047258045
30.407216288651547,-0.020096555275199116,0.34699379054924634,0.21762766016341978,0.05269010260174515,0.002758531893573196,0.2764792806117764
30.409216368654747,-0.04925732755843074,0.34915580924430956,0.21449658598234067,0.06888346839785456,3.0424116114472525e-05,0.35181329380171467
30.41121644865795,-0.050024431147156156,0.392330595228344,0.21135969625437104,0.04689125199575614,0.05983135604136212,0.24158465578528704
30.41321652866115,-0.09303399987629864,0.38309383339057207,0.20821706397624098,0.02575176336043299,0.07580580901775216,0.12741945354568365
30.41521660866435,-0.12949501105152436,0.4286279231311308,0.2050687624872564,0.025689297545610442,0.07537764723167105,0.12409891845749983
30.417216688667548,-0.14640108618000972,0.3502898051417018,0.2019148654680316,0.0257523843153024,0.0005010575870284536,0.11993384401186617
30.419216768670747,-0.3867607929571788,0.3355821830628079,0.1987554469392007,0.19263657453273608,0.03443472167226174,0.705000028104131
30.42121684867395,-0.08116776984506399,0.3527618459285232,0.19559058126013,0.02854452553465835,0.015548573324303617,0.1415634000618269
30.42321692867715,-0.08892866148634782,0.3394696260330155,0.19242034312766543,0.05677828200902995,0.020125810486766073,0.2787504507556939
30.42521700868035,-0.10005190577784621,0.37671033603218046,0.18924480757482587,0.04770008817466012,0.03347191857712342,0.23351337369845923
30.42721708868355,-0.10132528314653633,0.34981929487171787,0.18606404996956052,0.0325695625652899,0.005606322180567246,0.15835442107928518
30.429217168686748,-0.056902247104420066,0.4773280972619008,0.1828781460134789,0.015763462232017283,0.09566701673614014,0.08636360027016692
30.43121724868995,-0.11913416831812133,0.30854998710097864,0.17968717174058962,0.03794846102466337,0.048252279028808985,0.17983376867939288
30.43321732869315,-0.0513456921558499,0.44940395686703194,0.17649120351607006,0.038641260726878596,0.0448249835100083,0.20115677957162764
30.43521740869635,-0.08646599315344965,0.6322457303733391,0.17329031803498746,0.011840930337000444,0.13702132110174656,0.09356680834381664
30.43721748869955,-0.0872576629992933,0.34890761995499964,0.1700845923210786,0.024268177391455176,0.0593713575841,0.11969408322570023
30.439217568702748,-0.08025139380312704,0.38474228689179024,0.1668741037255104,0.004093706969316128,0.02606149953222707,0.02078067312636765
30.44121764870595,0.08490597336625888,0.3288513941597477,0.16365892992564443,0.11573292833367543,0.06580880407650111,0.6676480207897288
