t_clean,x_clean,v_clean,a_clean,t_noisy,x_noisy,v_noisy,a_noisy,sigma_total
2.4024024024024024,0.15105019380648177,0.9754098509730232,-1.2237439160745576,2.4252269864944607,2.16649964961774,1.0535794910221066,-33.44596345473594,0.9285126746426359
2.4524524524524525,0.19986950566699346,0.9141614067250474,-1.4783068703033395,2.5023921382149927,0.5301991602751105,0.732500517413233,-4.194519189339994,0.2970035353922658
2.5025025025025025,0.24562332982740626,0.8401720738770324,-1.7125568397752233,2.5619970355571233,0.32467403250866206,0.17067525625677135,-1.9981144976608562,0.21712047002256155
2.5525525525525525,0.2876739841756061,0.7544585183327269,-1.9259707311041396,2.6030315364366508,0.056548802320656844,-0.7032965150665117,-0.24480900018002727,0.15930541140565374
2.6026026026026026,0.3254346707788457,0.6580635868460333,-2.1173637598640025,2.6528571328137907,0.10511257486690198,2.325980454754628,-7.0053201476386775,0.6654913229241173
2.6526526526526526,0.3583707862366051,0.5520894246906778,-2.2845766223413455,2.7114933014769083,-0.9043824413389145,-0.06316684567405174,3.0058351573443582,0.0998962102430387
2.702702702702703,0.38600288957447687,0.43774625039931914,-2.4243164072674963,2.7784440492536144,-0.6737034823797635,1.3666270244722554,2.0743383782324187,0.19388312831223345
2.752752752752753,0.40791211131618454,0.31640909287842345,-2.532170589261902,2.832860399828452,0.4132061034860138,0.984132960890562,-3.30300790255133,0.28081819169562133
2.802802802802803,0.4237484022510406,0.18967382815060052,-2.602831057242449,2.8982349343617706,2.145298964359719,-0.058240585771977715,-30.577274289500615,0.8668800940930386
2.852852852852853,0.4332415868431628,0.059402003463791236,-2.630572228131028,2.9494068332669876,0.9515688316774598,0.5880976502877111,-8.222118595269551,0.3803597652920517
2.902902902902903,0.43621466008959875,-0.0722582682144384,-2.6100080089595594,2.9840632106835185,1.7220986205239897,0.23280996156519784,-21.23039260251485,0.6622179752684981
2.9529529529529532,0.43259813014893617,-0.20288929969389582,-2.537093524101592,3.037320534815441,1.4280625970580534,0.2314560088935412,-14.16436950305965,0.504930016499561
3.0030030030030033,0.4224435105446371,-0.3298709575568384,-2.410238841586363,3.0791884681924286,-0.9864118010274211,0.8531314718157013,3.634488720999189,0.09002305473210823
3.0530530530530533,0.4059334526088594,-0.4505035322108105,-2.231289487472781,3.149667131016404,0.558178247019847,0.5824624568363327,-4.053273773830606,0.27228944213358636
3.1031031031031033,0.383385728273984,-0.5621796827349738,-2.0060596470454075,3.2314035308138758,0.5353254034312768,0.8191730238732112,-4.205065219660019,0.28824509592002434
3.1531531531531534,0.35524860701597727,-0.6625830684729821,-1.7441469334513875,3.288534459098641,-0.2133320930138404,-0.4933541906853706,0.9067466762954282,0.11658475228986209
3.2032032032032034,0.3220862912765888,-0.7498777097868654,-1.4579430565643348,3.328629766015101,-0.675562907440471,0.4595680342945342,2.540163291676966,0.10299012357211754
3.2532532532532534,0.2845548743703393,-0.8228478327380333,-1.1610284781852442,3.388176581199681,1.1818949309392577,0.4282719624337723,-11.931879778061377,0.45705041217128944
3.3033033033033035,0.2433712991582255,-0.8809573661807382,-0.8663695387830153,3.435390990153109,0.293126739063618,1.0545532629059038,-2.320924592099981,0.26126928428244717
3.3533533533533535,0.1992793388889193,-0.9243192049586668,-0.5847952398957625,3.4822018900931506,1.0251192661266246,-0.5117060073688435,-8.088352867305797,0.3657235076354417
3.4034034034034035,0.15301711641851556,-0.9535882359844807,-0.32408886881983023,3.536453431976161,0.2580273571330297,1.474137617068374,-3.5019033317559685,0.3578090138597509
3.4534534534534536,0.10528997748035336,-0.9698089000895773,-0.08877839593381598,3.591612489736246,0.7665067279079465,0.6905870039485371,-6.4560800955867155,0.33217771926136463
3.5035035035035036,0.056750993491886025,-0.9742522632494279,0.11951349959982549,3.6363225485379957,-1.0089653567007786,-0.06003292338319277,2.914977798425472,0.10286009282404118
3.5535535535535536,0.007989618954877618,-0.9682706066128001,0.30140610108178445,3.679309051379481,0.5746049615245357,0.27758417412115055,-4.236566467853039,0.26495792536293256
3.6036036036036037,-0.04047237336808535,-0.9531852161682663,0.45901954477105633,3.7332431061358196,1.331478944986713,0.4212359330354599,-14.30998991643655,0.5092546388859978
3.6536536536536537,-0.08817934114427486,-0.9302112649785238,0.5953147652924315,3.762244335601089,2.427096594267719,-0.6557448125869263,-38.83454759370295,1.0559689984126708
3.7037037037037037,-0.13473646151357035,-0.9004157311801038,0.7135869435302737,3.825382297210872,-0.43387591013055893,0.19770474628807544,1.432347524323732,0.11601426989990125
3.753753753753754,-0.17980231392498697,-0.8647006689413513,0.8171209846929622,3.86492663419411,0.005613559994096122,1.578001918894697,-2.256355463312261,0.3511068871154287
3.8038038038038042,-0.22308062568381337,-0.8238037227605224,0.9089832416876996,3.932795337803957,-0.5961231856958406,-0.3093769167977573,1.7231218692795416,0.09674615533683319
3.8538538538538543,-0.26431204323939506,-0.7783090660193963,0.9919123782306325,3.977981423808352,1.3648207853432468,1.487961378919459,-15.37179386263362,0.5884650627984332
3.9039039039039043,-0.30326645094807353,-0.728663801843689,1.0682740666690733,4.033237134612633,1.3762052436126857,1.4146562465309291,-17.58122512539813,0.622349912614354
3.9539539539539543,-0.3397361107000099,-0.6751966313397313,1.1400513266540817,4.098929501868609,1.7127173664025932,-0.10296707360617074,-20.610494163024757,0.6433088304482227
4.004004004004004,-0.3735297358921887,-0.6181370053810685,1.208850172537561,4.148183059403898,-0.378168859075107,0.4673197948724602,1.5614451079864478,0.12147415527861755
4.054054054054054,-0.40446752394929925,-0.557633993742552,1.2759068581975508,4.2056210278374975,0.9910528377197988,0.9398279970413145,-9.231413478930554,0.4048862194046778
4.104104104104104,-0.43237713324572324,-0.4937747916305624,1.342087922394002,4.256337814620798,-0.5461580009280961,0.14743618742544526,1.9100603326283072,0.10822453859940662
4.1541541541541545,-0.4570905862802859,-0.42660322394317496,1.4078777114616357,4.301128128708687,0.7486718717764296,0.9985291790782267,-6.980993250809519,0.3623465091345682
4.2042042042042045,-0.47844209899015455,-0.3561388740201702,1.4733506312530211,4.350774230844196,1.0854143290253386,1.5745464534270044,-13.616503116890895,0.5687702759068199
4.2542542542542545,-0.49626686745963255,-0.28239760118468366,1.5381276670097526,4.405928254315472,1.978634932963022,0.2573397508995313,-27.281848042418616,0.7859773368140307
4.3043043043043046,-0.51040088153294,-0.2054142344674788,1.6013193077911279,4.4611881960023805,-1.102449276616771,0.07274085402727652,3.0382004231478907,0.10915834723623626
4.354354354354355,-0.5206818742490301,-0.12526812296642137,1.6614604654854657,4.516589213091709,0.6662226398539279,0.9007480109214835,-5.887880150359557,0.32008788273929223
4.404404404404405,-0.5269515500731753,-0.04211194351269436,1.7164476929988541,4.544771900732464,0.1824753453361545,0.8265245903493702,-1.6909346904983558,0.2175443772235175
4.454454454454455,-0.5290592549536905,0.04379634943019124,1.7634950687347497,4.570909174751653,0.26753745973632836,-0.6376315015552079,-1.459079046039567,0.18620326531791281
4.504504504504505,-0.5268672454727,0.1320593658833819,1.7991319795815457,4.644806833258869,1.030436875061202,0.15547718821341813,-8.821355147040716,0.3747475180487753
4.554554554554555,-0.520257667600659,0.2221060115080839,1.8192721049779574,4.697731571374292,0.41255948916480273,-0.2839345776680041,-2.576863080795687,0.21263079152642003
4.604604604604605,-0.5091412506082623,0.3131606714168906,1.8193851663458744,4.754472878910981,0.6833939851507949,0.3941921948453084,-5.139307767065315,0.28631091440001694
4.654654654654655,-0.49346754333013965,0.40422099005282025,1.7947970980710448,4.790874135425543,0.3932106816294267,0.05411350295638352,-2.2201843091366773,0.20904053637939032
4.704704704704705,-0.4732362625467152,0.49405067464096064,1.741125595508202,4.8112920814027955,-0.9902484297435462,0.22019712408294956,3.1339592101303766,0.10083681710954341
4.754754754754755,-0.4485090015536741,0.5811940978395693,1.6548242195375076,4.845859354788229,-1.8646412626083688,0.3790533830046208,3.969553998114012,0.13944350924956786
4.804804804804805,-0.41942020786801,0.6640181328514566,1.5337632738935278,4.892476108822391,-0.1161136383801559,-1.5024685104169986,1.5979222883300186,0.24642066612593175
4.854854854854855,-0.3861860670846538,0.7407830614747564,1.3777326931914387,4.95653161330093,0.2668312209721404,-0.1779939966431647,-1.9299716277483643,0.19250576360695246
4.904904904904905,-0.349109837781613,0.8097386517245782,1.1887324106545696,4.984943104597928,0.46229650932838173,-0.014134071876107254,-3.188656793574954,0.2284229490205301
4.954954954954955,-0.3085823777353378,0.869234768373956,0.9709397167460729,5.0194962230285025,2.873464535434706,-0.0804605802567287,-62.158973396943665,1.5070821198441762
5.005005005005005,-0.26507713407297767,0.9178303497926783,0.7303165992233398,5.062231805450956,0.8093249822132981,1.066758829500804,-7.544805732816085,0.3704924968703776
5.055055055055055,-0.21913967912839918,0.9543827321361888,0.47392276934923794,5.128939232474844,0.7104284158278747,0.23105802408875314,-6.3021088263540115,0.31244779518071214
5.105105105105105,-0.17137277561807943,0.9781025904619766,0.20909034081656253,5.19297006035726,-0.19839949622766154,1.774251486160583,-1.6335039986231592,0.3756111607197525
5.155155155155155,-0.1224186920113739,0.9885675724848275,-0.05734729880273859,5.253562037594,-0.14346316086119623,1.1591207382116904,-0.3475695996096337,0.22019872401157314
5.205205205205205,-0.0729408355306518,0.9856973373095153,-0.31961210986313043,5.318997311093937,1.4094672820371135,0.39677635250583004,-14.832230479511235,0.5159654369093265
5.255255255255255,-0.02360663446410949,0.9697007352142635,-0.5732441644778474,5.390612995321526,1.5454903344950919,1.4218627565570083,-21.13721571237137,0.6950200757681988
5.305305305305305,0.02492693586693473,0.9410098360912481,-0.8150805327373983,5.437223679222381,1.5281671907773824,0.27276194400711584,-17.12803144960682,0.5677810559429173
5.355355355355356,0.07202452526089109,0.9002150146329199,-1.0430228859935344,5.474172058791687,-0.22204818344460575,0.5818761913236264,0.8587866342796108,0.1434591577822723
5.405405405405406,0.11708033179907527,0.8480116669855958,-1.2556890047350429,5.509200286026261,0.7313673292211293,-0.17130499787713044,-5.5205815585955005,0.2926290568289771
5.455455455455456,0.15952335817473073,0.7851643694513094,-1.4520336133168037,5.560162781782674,1.024482960820019,0.693158292870247,-10.242332611438988,0.4219520100768923
5.505505505505506,0.19882087416328476,0.7124900144304483,-1.6309989476716797,5.611079469773833,-0.30631336726501834,0.34556530072756075,0.993527151507701,0.13286109468365442
5.555555555555556,0.23448103504568957,0.6308584354679018,-1.7912305184104087,5.688583215830817,1.4448491472321097,0.32586233081378413,-14.426813112162622,0.5057175044266748
5.605605605605606,0.2660555313153543,0.5412072583702837,-1.9308770305393552,5.714726143459109,0.22987084673103733,2.2833401381059306,-7.715781915666826,0.6401107970816547
5.655655655655656,0.29314298168423736,0.444566766351297,-2.047486983088405,5.740154980406903,0.5590056235111402,1.3832129719896442,-5.30595822142499,0.3626646366175444
5.705705705705706,0.31539357059070866,0.34208994037089635,-2.138015309102676,5.7838903007925495,0.8663382913190307,0.8634456053375523,-7.869637403710408,0.3768834961108221
5.755755755755756,0.33251518922789064,0.23508216714253416,-2.1989564108722637,5.822512482516129,1.9925221878504835,0.06527287933368678,-27.124895036748985,0.7862294332938544
5.805805805805806,0.3442810634592487,0.12502428872049892,-2.2266188651854013,5.85560224633232,0.6893492121049124,0.07121417307996175,-4.639919872263713,0.2743468881987972
5.855855855855856,0.35053853536718155,0.013581903075583934,-2.217545594346918,5.908209689726301,-0.4612018437321642,-0.44259460841898685,1.4599502733116598,0.09365717702019014
5.9059059059059065,0.35121831029588946,-0.09740636490974729,-2.1690568974884927,5.946276617588403,0.751077401113867,0.5289446532762103,-5.516160286770797,0.3080486676147382
5.9559559559559565,0.3463431168569632,-0.20596777119045262,-2.0798530072173875,6.010279798605605,-0.2898119876184593,1.0086595621957555,0.9441351625459278,0.17855501698013904
6.0060060060060065,0.33603441960018376,-0.31006451829842996,-1.9505672510777932,6.066664627101659,0.6174829049120905,0.17221455853008205,-4.37797167785416,0.2661411500496319
6.056056056056057,0.3205156749406027,-0.40769050684086205,-1.7841299046284584,6.088253883369893,1.083092682170431,0.14417135694500544,-9.110375081003406,0.38426127595571274
6.106106106106107,0.30011074466828724,-0.49698629786330745,-1.5858102108591872,6.151294130142654,2.6609859885580724,1.0262316834883605,-53.67481916085889,1.3273907756156824
6.156156156156157,0.2752365555860396,-0.5763561782866902,-1.3628644371117418,6.189823948509387,0.25395973037024566,0.6013468241693415,-1.9580508667320753,0.22329857863770988
6.206206206206207,0.2463899000161352,-0.6445676115755661,-1.1238216892589135,6.217211321601912,0.9482273707724577,-0.2225541497147961,-7.37938398279632,0.3452078070924716
6.256256256256257,0.2141292587961369,-0.7008149433703065,-0.87754902076383,6.256302919391665,0.26766277309182146,0.3460123370858058,-1.4956174442338688,0.20138685939454823
6.306306306306307,0.17905343580463007,-0.7447363157809086,-0.6323041760906754,6.32315078937587,2.6680983035261674,0.8061953355535204,-54.886283753416805,1.354137482204049
6.356356356356357,0.1417793459257057,-0.7763831714411026,-0.39497686511430286,6.361754293614546,0.5250300514816594,0.6940770944707894,-3.9302432222777446,0.2740486039149484
6.406406406406407,0.10292132933706194,-0.7961517833086853,-0.17064456897747643,6.408082949541033,1.4279282120711092,0.6296222401832358,-14.912549865922342,0.5268563896106983
6.456456456456457,0.06307389273502564,-0.8046925525267772,0.037534302625013505,6.442296208744835,1.1238082118782482,0.6444586205067266,-10.128534470769207,0.419509750146092
6.506506506506507,0.022798990206157915,-0.8028139588018015,0.2281532593841208,6.4914915718352,-1.277227433512062,0.5324858287063511,4.015499880873511,0.0989008404333775
6.556556556556557,-0.01738188861275107,-0.7913948767505442,0.40122278200110717,6.542881831903024,-2.210530483632248,2.6919701086828973,-0.022920450284322505,0.6451467385210702
6.606606606606607,-0.056991241803469,-0.7713136564301685,0.5577731771710182,6.5890183863318015,0.6955301760775864,0.7351384682569974,-5.341523061957463,0.31673866955192864
6.656656656656657,-0.09559552891208603,-0.7433970809961836,0.6994734441832021,6.628435388098197,1.1614729684887513,0.7218057696591207,-11.593878123072457,0.4568533774795416
6.706706706706707,-0.13280259002300615,-0.7083884001061335,0.8283094399569092,6.708619989740095,0.7679146151241969,-1.4096241194623484,-2.68626036977564,0.4157941278572814
6.756756756756757,-0.16825746490319302,-0.6669314711793612,0.9463351230734601,6.763397883655042,0.6876995024317684,0.8854640340896407,-5.188386939891541,0.31877407810671365
6.806806806806807,-0.20163741841567356,-0.6195673509054143,1.055491498468737,6.824570077269371,-1.1929050843413458,0.8076450369133925,4.129813567024347,0.08123124211002676
6.856856856856857,-0.23264679533786647,-0.5667399485796516,1.1574785003881554,6.902599382117342,1.6699519363392044,1.1870540921307287,-22.52151138691655,0.7135616230355908
6.906906906906907,-0.26101215812964085,-0.5088080917033675,1.253662596421925,6.956311178111685,0.8877395985160317,2.3142622481501833,-15.80981874473052,0.7979080389493102
6.956956956956957,-0.28647802858526483,-0.4460622160065745,1.3450044458293677,6.996222015952458,0.7018249115822555,1.277357288268428,-6.866196067308034,0.39582190625970853
7.007007007007007,-0.30880346482183013,-0.3787446761752748,1.4319944419474446,7.045648984538505,1.5870940602868804,-0.9263616016001407,-16.082238427421984,0.5780288665323388
7.057057057057057,-0.32775965482059266,-0.3070732826844117,1.5145883471827262,7.094790155514796,0.7315819412500287,1.1495840188312616,-7.380373305414012,0.40016482330586217
7.107107107107107,-0.34312868798798063,-0.23126806010269368,1.5921401938012198,7.149759019283813,0.481774604585137,-0.1912559978381009,-3.0915643723223414,0.23740288294751563
7.157157157157157,-0.3547036659710984,-0.15158136371624625,1.6633353234515542,7.204709722411174,1.2592418807565475,0.6382398745953011,-12.352950181543324,0.4754105398908932
7.207207207207207,-0.3622903208117514,-0.06833134752747977,1.7261331269543532,7.262185253023906,1.2218372144945226,-0.1609250435174121,-10.996855364498005,0.4358829210663012
7.257257257257257,-0.3657103081754891,0.018061701869635016,1.7777367022465207,7.326421663478245,1.5255738483531593,-0.1295509304334612,-15.738013645785703,0.549783467376387
7.307307307307307,-0.36480631909292477,0.1070375127928843,1.8146145187773806,7.366356806920255,2.3165624014814385,0.15556581206978704,-37.4491428651963,1.010274984183656
7.357357357357357,-0.35944908622040805,0.1978590602792397,1.8326052746531831,7.414921543829217,0.510125908626137,0.6346667354560064,-3.794160975996077,0.28249602167727533
7.407407407407407,-0.34954623035057625,0.28958104599761725,1.8271379069479297,7.444539575239268,-0.16728018637548278,-0.4313498447518453,0.9180805491642379,0.12522115637433817
7.4574574574574575,-0.33505268450484965,0.3810293896887048,1.7935893493640949,7.478376197500941,0.2506612224107545,0.12182733737525595,-1.158503645720955,0.19442586902931466
7.507507507507508,-0.31598214448038997,0.47079862639361447,1.7277786200196914,7.521801796861821,-1.619147999760867,0.1998760728548329,4.04319497751833,0.13548394539182496
7.557557557557558,-0.29241864966589476,0.5572740328010064,1.6265562176978368,7.574033842448618,0.9766024765924379,0.18472848596820615,-8.067623720021285,0.3685179856837153
7.6076076076076085,-0.26452705643261115,0.6386832529060033,1.4883993955056982,7.627648222361522,-0.7526760961384513,-0.08692836811062857,2.8788622926497123,0.10095578285937756
7.6576576576576585,-0.23256092765853692,0.7131777171455277,1.3138836053572616,7.6749567339517935,0.7238248235696887,0.1510167135657508,-4.8554532508450965,0.2898763870195899
7.7077077077077085,-0.19686634722082283,0.7789376573535989,1.1058918847768737,7.7335381133049275,0.7852962306285216,-0.08079235474438591,-5.498877248818585,0.30680095893119574
7.7577577577577586,-0.15788047848440645,0.8342876015366256,0.8694658421122805,7.782030154318881,1.7321757827966724,1.4969084263034744,-24.749538116530967,0.7830001512436603
7.807807807807809,-0.11612434227136212,0.8778044104511542,0.6112923368596501,7.830464591467157,1.4702204440984452,1.8326797211692074,-19.77736068177404,0.7315660435432412
7.857857857857859,-0.07219018759412718,0.9083996225061918,0.338928910109015,7.884617844671199,1.6014260047366127,0.3728788567191249,-17.87227875006015,0.5981395513651491
7.907907907907909,-0.02672474102224571,0.9253630314205569,0.05995136523733738,7.947573554061638,0.34608746198699164,0.88065024415466,-2.382240808714878,0.2602355452688132
7.957957957957959,0.019589725014819204,0.9283636002512544,-0.21877857103169493,7.9854496515681,-0.4804704661349007,-0.39382547304597054,1.8779372977238589,0.09827219208200964
8.008008008008009,0.06605436967203915,0.9174137218212397,-0.4915823837211422,8.025582910070971,0.6194578313322435,0.45083338909298554,-4.478760294633284,0.2898434715902176
8.058058058058059,0.1119709723657949,0.8928099989122736,-0.754120594819873,8.107754422243241,-0.8266209931342174,0.0989075676067723,3.047455956135235,0.10085987271588621
8.108108108108109,0.15665615749653933,0.8550662253977654,-1.0032726977526552,8.131104161296332,-0.7820225458888072,0.6113321978613666,3.4296932935529036,0.09511452889504737
8.158158158158159,0.19945226487380485,0.8048523766613963,-1.2368304620091746,8.155308442232906,-0.02931443074349748,-0.521233200273913,0.41416820274983246,0.14251561811503446
8.208208208208209,0.23973516660860947,0.7429489501344106,-1.4531046886747174,8.198337957102119,0.31711821060222734,0.9146077243604024,-2.5374801157056135,0.2515375504665592
8.258258258258259,0.27691979874746886,0.6702209877382787,-1.650528621522192,8.265014236745705,1.6391291828823962,0.7319709928043302,-19.56911751767652,0.6359951960057191
8.308308308308309,0.3104643927283637,0.5876119476220528,-1.8273152100080032,8.285550868779174,-0.41988806462305717,0.847063295825768,1.8233081917892646,0.14590460664633098
8.358358358358359,0.3398744001168548,0.49615472990393455,-1.9812040052952384,8.340928063117502,0.8982816684531729,0.5018375088796644,-7.289200186578239,0.35473450792015354
8.408408408408409,0.36470696918111584,0.39699537027954823,-2.1093222448021174,8.403935969364284,1.676011382587257,-1.1065997018587495,-15.616899957419145,0.6344647119655097
8.458458458458459,0.3845766073332454,0.2914236863555183,-2.2081823483807033,8.440799990932474,1.0514432903501985,0.9981710910462861,-9.479792685423456,0.42774970102215676
8.508508508508509,0.39916237742110916,0.18090404929942705,-2.2738388591033485,8.492685079439227,0.5031868167187573,0.05014397509714918,-3.0278128919504406,0.24028850044002473
